file,count,avg_viability,avg_circularity,avg_intensity,radius (area / pi),pct_analyzed,background_intenstiy,avg_area
20230408_d3-control_e5.png,54,87.73,0.39981,150.18,,16.650977366255145,172.34828676381412,3596.61
20230408_d3-control_e6.png,57,92.31,0.42895,151.17,,20.93218449931413,169.3763793331172,4283.39
20230408_d3-control_f2.png,45,89.26,0.39889,153.28,,9.290552126200275,174.20383940092253,2408.11
20230408_d3-control_f3.png,54,87.66,0.43259,152.74,,19.438443072702334,174.06093085670494,4198.7
20230408_d3-control_f4.png,45,89.21,0.44911,147.26,,18.66803840877915,167.7722426663863,4838.76
20230408_d3-control_f5.png,63,89.22,0.43603,150.93,,23.650548696844993,171.25382812754398,4378.73
20230408_d3-control_f6.png,71,86.06,0.44296,149.71,,23.540637860082306,172.36216799202654,3867.3
20230408_d3-control_g2.png,56,91.15,0.45125,154.45,,20.00334362139918,174.12553722356432,4166.41
20230408_d3-control_g3.png,70,88.04,0.41714,153.89,,20.006687242798353,175.75777211534742,3333.69
20230408_d3-control_g4.png,50,84.36,0.4136,153.77,,17.300840192043896,177.7334895217847,4035.94
20230408_d3-control_g5.png,56,89.78,0.41964,149.81,,21.534465020576132,170.11311965035287,4485.32
20230408_d3-control_g6.png,50,86.25,0.4508,154.34,,14.293209876543209,176.53665345920172,3334.32
20230409_d4-10um_GEM_9b.png,56,87.2,0.43393,145.13,,26.76491769547325,166.03934960379456,5574.75
20230409_d4-10um_GEM_9c.png,60,92.21,0.42783,146.22,,27.609224965706446,164.11554807470387,5367.23
20230409_d4-10um_GEM_9d.png,48,90.78,0.44208,142.75,,27.249142661179697,161.18940042209042,6621.54
20230409_d4-10um_GEM_9e.png,52,94.71,0.44327,143.62,,29.914694787379975,159.61300599631392,6710.1
20230409_d4-10um_GEM_9f.png,50,88.64,0.4438,145.59,,26.63434499314129,166.09972886512347,6213.26
20230409_d4-10um_GEM_9g.png,65,86.75,0.45492,151.7,,29.89900548696845,173.5583256923242,5365.26
20230409_d4-15um_GEM_8b.png,59,91.9,0.42983,155.55,,22.546639231824418,174.05797389084893,4457.36
20230409_d4-15um_GEM_8c.png,45,93.71,0.43822,152.95,,23.900805898491086,169.0115254839882,6195.09
20230409_d4-15um_GEM_8d.png,56,91.22,0.43536,137.35,,30.479338134430726,154.26931421203537,6348.41
20230409_d4-15um_GEM_8e.png,48,90.44,0.44292,142.41,,23.422067901234566,161.28083613163196,5691.56
20230409_d4-15um_GEM_8f.png,50,89.58,0.4316,144.14,,33.76088820301783,163.90668125745603,7875.74
20230409_d4-15um_GEM_8g.png,63,89.95,0.44968,142.99,,30.136831275720166,160.79030133215358,5579.62
20230409_d4-1um_GEM_11b.png,54,89.15,0.44593,153.52,,24.198559670781894,173.9640514485526,5226.89
20230409_d4-1um_GEM_11c.png,63,87.31,0.44413,152.8,,26.46622085048011,173.4735927383092,4900.03
20230409_d4-1um_GEM_11d.png,56,88.15,0.4375,150.14,,25.161608367626886,170.3715929791499,5240.8
20230409_d4-1um_GEM_11e.png,60,90.07,0.43933,150.58,,31.25497256515775,170.23349768809848,6075.97
20230409_d4-1um_GEM_11f.png,56,86.14,0.44625,148.3,,22.81215706447188,169.56775849721808,4751.45
20230409_d4-1um_GEM_11g.png,61,89.56,0.4323,154.02,,27.31395747599451,174.09106495195945,5222.79
20230409_d4-20um_GEM_7b.png,53,88.66,0.48038,152.04,,29.334104938271604,172.72583687767337,6455.72
20230409_d4-20um_GEM_7c.png,57,93.63,0.43333,140.57,,35.58976337448559,155.97618532293552,7282.79
20230409_d4-20um_GEM_7d.png,47,89.67,0.44362,142.23,,24.250771604938272,161.95320546538352,6018.32
20230409_d4-20um_GEM_7e.png,45,93.64,0.45711,140.65,,24.482853223593963,156.114498685418,6345.96
